id,alias,name,image_url,is_closed,url,review_count,categories/0/alias,categories/0/title,rating,coordinates/latitude,coordinates/longitude,price,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,phone,display_phone,distance,transactions/0,transactions/1,categories/1/alias,categories/1/title,categories/2/alias,categories/2/title,location/display_address/2,,,,,,,,,,,,,,,,,,
yPIHOfXNz4LNTWFjCTFWgA,the-greek-grill-fort-mill,The Greek Grill,https://s3-media1.fl.yelpcdn.com/bphoto/YG3QxHByVn-o8mHyynvG8A/o.jpg,FALSE,https://www.yelp.com/biz/the-greek-grill-fort-mill?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,117,greek,Greek,4.5,35.04732221,-80.99167664,$,1143 Stonecrest Blvd,Ste 101,,Fort Mill,29708,US,SC,1143 Stonecrest Blvd,Ste 101,18033962949,(803) 396-2949,22099.84691,,,mediterranean,Mediterranean,,,"Fort Mill, SC 29708",,,,,,,,,,,,,,,,,,
NRAmrbIGgXgH5uYv8GGJ5A,mayworths-public-house-cramerton,Mayworth's Public House,https://s3-media1.fl.yelpcdn.com/bphoto/Z0Sc85xd9wijiyzRzZEfqg/o.jpg,FALSE,https://www.yelp.com/biz/mayworths-public-house-cramerton?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,108,tradamerican,American (Traditional),4.5,35.2358093,-81.0724869,$$,115 Center St,,,Cramerton,28032,US,NC,115 Center St,"Cramerton, NC 28032",17048794726,(704) 879-4726,22424.41195,,,,,,,,,,,,,,,,,,,,,,,,,
YaFM08fEdbp-iSon3Opsbw,monterrey-mexican-restaurant-charlotte-2,Monterrey Mexican Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/pQMBAeqb4Ln7JNge1ZuXzQ/o.jpg,FALSE,https://www.yelp.com/biz/monterrey-mexican-restaurant-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,86,mexican,Mexican,3.5,35.29419,-80.73958,$$,1001 E Wt Harris Blvd,Ste A,,Charlotte,28213,US,NC,1001 E Wt Harris Blvd,Ste A,17045930167,(704) 593-0167,13671.26348,pickup,delivery,,,,,"Charlotte, NC 28213",,,,,,,,,,,,,,,,,,
E0HOsxXZ_o6ocemK57BoWA,a-piece-of-havana-charlotte,A Piece Of Havana,https://s3-media3.fl.yelpcdn.com/bphoto/rv8d11lNBXhtwJq_oQfWZg/o.jpg,FALSE,https://www.yelp.com/biz/a-piece-of-havana-charlotte?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,344,cuban,Cuban,3.5,35.1155967,-80.9617231,$$,11126 S Tryon St,,,Charlotte,28273,US,NC,11126 S Tryon St,"Charlotte, NC 28273",19802884770,(980) 288-4770,14905.60531,,,,,,,,,,,,,,,,,,,,,,,,,
p5Z9h_TH_mx3msPvOfARhA,china-king-gastonia,China King,https://s3-media1.fl.yelpcdn.com/bphoto/S-zNZCFwldmy6PYpFC2Zkw/o.jpg,FALSE,https://www.yelp.com/biz/china-king-gastonia?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,3,chinese,Chinese,4.5,35.25995424,-81.22305551,,117 N Myrtle School Rd,Ste 160,,Gastonia,28052,US,NC,117 N Myrtle School Rd,Ste 160,17042156312,(704) 215-6312,36353.4196,,,,,,,"Gastonia, NC 28052",,,,,,,,,,,,,,,,,,
mLeAFPQ9fy5pYCTp0xjJkQ,razzoos-cajun-cafe-concord-2,Razzoo's Cajun Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/NrnNKpeU22yRH9v3vKTlpw/o.jpg,FALSE,https://www.yelp.com/biz/razzoos-cajun-cafe-concord-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,433,cajun,Cajun/Creole,4,35.3695912,-80.716634,$$,8011 Concord Mills Blvd,,,Concord,28027,US,NC,8011 Concord Mills Blvd,"Concord, NC 28027",17049790222,(704) 979-0222,21888.92252,pickup,,seafood,Seafood,,,,,,,,,,,,,,,,,,,,,
HtObLsspK0xIXfNPb7eUmA,fuji-japanese-steakhouse-charlotte-2,Fuji Japanese Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/W9qyFjxuz2lylWRl8QWSdg/o.jpg,FALSE,https://www.yelp.com/biz/fuji-japanese-steakhouse-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,156,japanese,Japanese,3,35.10293735,-80.98485201,$$,14126 RiverGate Pkwy,Ste 400,,Charlotte,28273,US,NC,14126 RiverGate Pkwy,Ste 400,17045836366,(704) 583-6366,17438.97047,,,sushi,Sushi Bars,asianfusion,Asian Fusion,"Charlotte, NC 28273",,,,,,,,,,,,,,,,,,
WUm3b5SMYPLSgeB0adjvuA,lake-wylie-pizza-and-italian-resturant-clover,Lake Wylie Pizza and Italian Resturant,https://s3-media3.fl.yelpcdn.com/bphoto/E0n0O8riRBlL2DX__rquFw/o.jpg,FALSE,https://www.yelp.com/biz/lake-wylie-pizza-and-italian-resturant-clover?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,72,italian,Italian,3.5,35.10959958,-81.04381867,$,4074 Charlotte Hwy,,,Clover,29710,US,SC,4074 Charlotte Hwy,"Clover, SC 29710",18038310855,(803) 831-0855,21644.15237,,,,,,,,,,,,,,,,,,,,,,,,,
3PsmvwxetLz1Tzb-6mNhgA,p-f-changs-charlotte-3,P.F. Chang's,https://s3-media3.fl.yelpcdn.com/bphoto/UWCNPZaAH8ZFk0nLUgYvGA/o.jpg,FALSE,https://www.yelp.com/biz/p-f-changs-charlotte-3?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,223,chinese,Chinese,3,35.34879263,-80.853229,$$,10325 Perimeter Pkwy,,,Charlotte,28216,US,NC,10325 Perimeter Pkwy,"Charlotte, NC 28216",17045981927,(704) 598-1927,17105.18378,pickup,delivery,asianfusion,Asian Fusion,gluten_free,Gluten-Free,,,,,,,,,,,,,,,,,,,
hP55G7ciHn30UeoZ72Japw,bisonte-pizza-matthews-3,Bisonte Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/7_J8_37d-cXU4Jhyl6ewxw/o.jpg,FALSE,https://www.yelp.com/biz/bisonte-pizza-matthews-3?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,111,pizza,Pizza,3.5,35.06875544,-80.70116222,$$,1381 Chestnut Ln,,,Matthews,28104,US,NC,1381 Chestnut Ln,"Matthews, NC 28104",17048218003,(704) 821-8003,18408.23782,,,italian,Italian,,,,,,,,,,,,,,,,,,,,,
y8ELffgkORhv6G8oZGJwUA,il-bosco-ristorante-and-bar-davidson,Il Bosco Ristorante and Bar,https://s3-media3.fl.yelpcdn.com/bphoto/O9qJHs-6kjsMUSxXYvXSJw/o.jpg,FALSE,https://www.yelp.com/biz/il-bosco-ristorante-and-bar-davidson?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,76,italian,Italian,4,35.50026,-80.84908,$$,127 Depot St,,,Davidson,28036,US,NC,127 Depot St,"Davidson, NC 28036",17049871388,(704) 987-1388,33859.11103,,,,,,,,,,,,,,,,,,,,,,,,,
z2Yivr-C0K0H2sLNXvnZyg,peace-n-hominy-q-belmont,Peace -N- Hominy Q,https://s3-media3.fl.yelpcdn.com/bphoto/yFu5iYr2YKfuS3019Q9IAg/o.jpg,FALSE,https://www.yelp.com/biz/peace-n-hominy-q-belmont?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,387,bbq,Barbeque,4.5,35.243,-81.02858,$,403 E Catawba St,Ste 200,,Belmont,28012,US,NC,403 E Catawba St,Ste 200,17044647647,(704) 464-7647,18730.10109,pickup,,burgers,Burgers,hotdog,Hot Dogs,"Belmont, NC 28012",,,,,,,,,,,,,,,,,,
xjUy3O9sVz8qFxBS8CWStw,slice-house-pizza-huntersville,Slice House Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/7MWyPu1qwLa0kfTfjBiwRw/o.jpg,FALSE,https://www.yelp.com/biz/slice-house-pizza-huntersville?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,79,pizza,Pizza,4,35.410704,-80.842643,$$,101 Old Statesville Rd,,,Huntersville,28078,US,NC,101 Old Statesville Rd,"Huntersville, NC 28078",17042749264,(704) 274-9264,23890.17287,,,italian,Italian,,,,,,,,,,,,,,,,,,,,,
uqYB53z5GrtzJq8WHTF-xg,olive-garden-italian-restaurant-pineville-2,Olive Garden Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/lPJlXtbGeUU1lf03q08Jlw/o.jpg,FALSE,https://www.yelp.com/biz/olive-garden-italian-restaurant-pineville-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,148,italian,Italian,3,35.0864105,-80.8770523,$$,9421 Pineville Matthews Rd,,,Pineville,28134,US,NC,9421 Pineville Matthews Rd,"Pineville, NC 28134",17045442334,(704) 544-2334,12915.39662,,,salad,Salad,,,,,,,,,,,,,,,,,,,,,
g0mVoXsUabpwpDjRhKJ2fg,44-mills-kitchen-tap-concord,44 Mills Kitchen + Tap,https://s3-media3.fl.yelpcdn.com/bphoto/22EMRxsQ159FTyQbZ0va4w/o.jpg,FALSE,https://www.yelp.com/biz/44-mills-kitchen-tap-concord?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,51,newamerican,American (New),4.5,35.41564,-80.6768,,6189 Bayfield Pkwy,,,Concord,28027,US,NC,6189 Bayfield Pkwy,"Concord, NC 28027",17047879655,(704) 787-9655,28140.91238,,,tapasmallplates,Tapas/Small Plates,sandwiches,Sandwiches,,,,,,,,,,,,,,,,,,,
IIWz96zl3D8thYIxv3-5mA,asian-garden-cramerton,Asian Garden,https://s3-media4.fl.yelpcdn.com/bphoto/U3FN4ce5VYdg7pQwYRKf5A/o.jpg,FALSE,https://www.yelp.com/biz/asian-garden-cramerton?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,27,asianfusion,Asian Fusion,3.5,35.24901322,-81.08060299,$,202 Market St,Ste B,,Cramerton,28032,US,NC,202 Market St,Ste B,17048248318,(704) 824-8318,23465.47836,,,chinese,Chinese,thai,Thai,"Cramerton, NC 28032",,,,,,,,,,,,,,,,,,
YZhqXSLLrDtRjnt5XzQGXQ,luigi-and-sons-italian-restaurant-rock-hill-3,Luigi & Sons Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/DeyPRe4GqYXbO9caHachPg/o.jpg,FALSE,https://www.yelp.com/biz/luigi-and-sons-italian-restaurant-rock-hill-3?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,71,italian,Italian,4,34.970281,-80.994718,$$,2387 Cherry Rd,,,Rock Hill,29732,US,SC,2387 Cherry Rd,"Rock Hill, SC 29732",18033283449,(803) 328-3449,29216.24004,,,pizza,Pizza,,,,,,,,,,,,,,,,,,,,,
FK1YPTL4TccEXcHcPt9dJg,the-improper-pig-fort-mill,The Improper Pig,https://s3-media1.fl.yelpcdn.com/bphoto/GW6N2M9E43DXvvTvs_s_dg/o.jpg,FALSE,https://www.yelp.com/biz/the-improper-pig-fort-mill?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,58,bbq,Barbeque,4,35.00768858,-80.94411168,$$,204 Main St,Ste 102,,Fort Mill,29715,US,SC,204 Main St,Ste 102,18035472345,(803) 547-2345,23364.83663,,,asianfusion,Asian Fusion,,,"Fort Mill, SC 29715",,,,,,,,,,,,,,,,,,
AB1a6QImpe88asJrE3lxpQ,brixx-wood-fired-pizza-nashville-2,Brixx Wood Fired Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/D_oVFlXpqLes5ifhUL-EuA/o.jpg,FALSE,https://www.yelp.com/biz/brixx-wood-fired-pizza-nashville-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,46,pizza,Pizza,3.5,35.02608,-80.962041,$$,2035 Richard Jones Rd,,,Nashville,37215,US,TN,2035 Richard Jones Rd,"Nashville, TN 37215",16156781066,(615) 678-1066,22370.10837,,,salad,Salad,sandwiches,Sandwiches,,,,,,,,,,,,,,,,,,,
3cwcUx6OPOw0OkJcHwbWFw,clover-station-clover,Clover Station,https://s3-media4.fl.yelpcdn.com/bphoto/Aj62sEV6mbD0rnv0_HDaZA/o.jpg,FALSE,https://www.yelp.com/biz/clover-station-clover?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,20,southern,Southern,4.5,35.1115072,-81.2265532,$,105 N Main St,,,Clover,29710,US,SC,105 N Main St,"Clover, SC 29710",18032221500,(803) 222-1500,37211.40289,,,,,,,,,,,,,,,,,,,,,,,,,
Zn1XufFEiIGLu7-4x4jesg,panera-bread-matthews,Panera Bread,https://s3-media3.fl.yelpcdn.com/bphoto/UOxd5Vh1NG0LPFKTICLGcg/o.jpg,FALSE,https://www.yelp.com/biz/panera-bread-matthews?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,64,sandwiches,Sandwiches,2.5,35.123889,-80.707596,$,1904 Matthews Township Pkwy,,,Matthews,28105,US,NC,1904 Matthews Township Pkwy,"Matthews, NC 28105",17048464003,(704) 846-4003,13760.26567,,,salad,Salad,soup,Soup,,,,,,,,,,,,,,,,,,,
WyKJkdw7PEZD1I0qtPN17w,bistro-d-antonio-waxhaw-2,Bistro D'antonio,https://s3-media3.fl.yelpcdn.com/bphoto/2U4k6wfFZUkqZNA54gYO7w/o.jpg,FALSE,https://www.yelp.com/biz/bistro-d-antonio-waxhaw-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,55,italian,Italian,4,34.93782,-80.75047,$$,3909 Providence Rd S,,,Waxhaw,28173,US,NC,3909 Providence Rd S,"Waxhaw, NC 28173",17042430633,(704) 243-0633,29627.43308,,,wine_bars,Wine Bars,,,,,,,,,,,,,,,,,,,,,
eJ0kWgojWvS1IunOpzyfWg,brews-tavern-fort-mill,Brew's Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/bbtIrZ9Z7LAStoFGHxcL2A/o.jpg,FALSE,https://www.yelp.com/biz/brews-tavern-fort-mill?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,26,tradamerican,American (Traditional),4,34.947345,-80.844563,$$,8083 Charlotte Hwy,,,Fort Mill,29707,US,SC,8083 Charlotte Hwy,"Fort Mill, SC 29707",18035473279,(803) 547-3279,27687.65988,,,sportsbars,Sports Bars,,,,,,,,,,,,,,,,,,,,,
aJPDsouSpAnaksj8uFHzdQ,sake-express-belmont,Sake Express,https://s3-media2.fl.yelpcdn.com/bphoto/ohBf1GTK3WnaykYeEu-pcg/o.jpg,FALSE,https://www.yelp.com/biz/sake-express-belmont?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,95,japanese,Japanese,3.5,35.25424,-81.02775,$,675 Park St,,,Belmont,28012,US,NC,675 Park St,"Belmont, NC 28012",17044610400,(704) 461-0400,19047.36337,,,sushi,Sushi Bars,seafood,Seafood,,,,,,,,,,,,,,,,,,,
jzJnN9T0BKZLO2YY3ihBew,farleys-pizzeria-mineral-springs,Farley's Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/NAlmkzRH_ajF3GYj4qrUKA/o.jpg,FALSE,https://www.yelp.com/biz/farleys-pizzeria-mineral-springs?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,19,pizza,Pizza,4,34.9383594,-80.6689706,$,3202 Potter Rd,,,Mineral Springs,28112,US,NC,3202 Potter Rd,"Mineral Springs, NC 28112",17048434588,(704) 843-4588,32209.56048,,,pastashops,Pasta Shops,chicken_wings,Chicken Wings,,,,,,,,,,,,,,,,,,,
ZdFl7MqnF09dcifG1j7l_w,applebees-grill-bar-charlotte-2,Applebee's Grill + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/JsQ3glYmb-akhG1XAINPmg/o.jpg,FALSE,https://www.yelp.com/biz/applebees-grill-bar-charlotte-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,67,tradamerican,American (Traditional),1.5,35.310994,-80.752343,$$,8700 J W Clay,,,Charlotte,28262,US,NC,8700 J W Clay,"Charlotte, NC 28262",17045489219,(704) 548-9219,14617.79689,,,sportsbars,Sports Bars,burgers,Burgers,,,,,,,,,,,,,,,,,,,
UM07j7HtW-dhr8Gq3LQLxg,521-bbq-and-grill-tega-cay,521 BBQ & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/oRbBwIh3h-O_xzVazHOUyA/o.jpg,FALSE,https://www.yelp.com/biz/521-bbq-and-grill-tega-cay?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,117,bbq,Barbeque,4,35.047746,-80.992075,$$,1135 Stonecrest Blvd,Ste 101,,Tega Cay,29708,US,SC,1135 Stonecrest Blvd,Ste 101,18035480123,(803) 548-0123,22086.47059,pickup,delivery,burgers,Burgers,chicken_wings,Chicken Wings,"Tega Cay, SC 29708",,,,,,,,,,,,,,,,,,
Aw3YYxmIbt-LTtjrNWouHA,dresslers-restaurant-birkdale-village-huntersville-4,Dressler's Restaurant - Birkdale Village,https://s3-media1.fl.yelpcdn.com/bphoto/PGXmNFynVHwbiPVQEJiX2Q/o.jpg,FALSE,https://www.yelp.com/biz/dresslers-restaurant-birkdale-village-huntersville-4?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,139,newamerican,American (New),4,35.446135,-80.879821,$$$,8630 1-A Lindholm Dr,,,Huntersville,28078,US,NC,8630 1-A Lindholm Dr,"Huntersville, NC 28078",17049871779,(704) 987-1779,28161.88784,pickup,,steak,Steakhouses,bars,Bars,,,,,,,,,,,,,,,,,,,
VIfREGnBYJ6HVnWfArVb_A,the-country-kitchen-dallas-2,The Country Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/qfrTrhrObBXsjmCK9mwSCg/o.jpg,FALSE,https://www.yelp.com/biz/the-country-kitchen-dallas-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,9,southern,Southern,4,35.3156475,-81.1748462,$,116 E Main St,,,Dallas,28034,US,NC,116 E Main St,"Dallas, NC 28034",17049229597,(704) 922-9597,33972.79576,,,breakfast_brunch,Breakfast & Brunch,burgers,Burgers,,,,,,,,,,,,,,,,,,,
1ddi7j3nph9tuU3J3TK6LA,cheddars-scratch-kitchen-gastonia-2,Cheddar's Scratch Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/ITqqO36luCPhzUa81qd1zw/o.jpg,FALSE,https://www.yelp.com/biz/cheddars-scratch-kitchen-gastonia-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,132,comfortfood,Comfort Food,3,35.26091588,-81.14245503,$$,2051 E Franklin Blvd,,,Gastonia,28054,US,NC,2051 E Franklin Blvd,"Gastonia, NC 28054",17042155594,(704) 215-5594,29234.55547,,,tradamerican,American (Traditional),,,,,,,,,,,,,,,,,,,,,
3GGmY_QhqHnIEqk62p7cVA,hwy-55-burgers-shakes-and-fries-harrisburg,Hwy 55 Burgers Shakes & Fries,https://s3-media3.fl.yelpcdn.com/bphoto/9LbLJYpHOFTOmfS8-3Q2PQ/o.jpg,FALSE,https://www.yelp.com/biz/hwy-55-burgers-shakes-and-fries-harrisburg?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,46,burgers,Burgers,3.5,35.32191845,-80.6490469,$,4435 Hwy 49 S,,,Harrisburg,28075,US,NC,4435 Hwy 49 S,"Harrisburg, NC 28075",17044551669,(704) 455-1669,21617.78073,pickup,,tradamerican,American (Traditional),icecream,Ice Cream & Frozen Yogurt,,,,,,,,,,,,,,,,,,,
JXj3X8RMmVikVZGSWmh7ww,block-bistro-huntersville-2,Block Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/1CUL0GfrCtlSoc7IE1QrLA/o.jpg,FALSE,https://www.yelp.com/biz/block-bistro-huntersville-2?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,124,wine_bars,Wine Bars,4,35.41326,-80.83381,$$,13812 Cinnabar Pl,Ste 100,,Huntersville,28078,US,NC,13812 Cinnabar Pl,Ste 100,17049475109,(704) 947-5109,24155.58707,restaurant_reservation,,cafes,Cafes,breakfast_brunch,Breakfast & Brunch,"Huntersville, NC 28078",,,,,,,,,,,,,,,,,,
faYjK7VoSnPkZiA4Qjyu_w,pier-51-seafood-restaurant-concord,Pier 51 Seafood Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/6KGlKdnKNv5_uLptkieb9g/o.jpg,FALSE,https://www.yelp.com/biz/pier-51-seafood-restaurant-concord?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,40,seafood,Seafood,4,35.39725252,-80.60912917,$$,744 Cabarrus Ave W,,,Concord,28027,US,NC,744 Cabarrus Ave W,"Concord, NC 28027",17047879377,(704) 787-9377,30068.7329,,,steak,Steakhouses,chickenshop,Chicken Shop,,,,,,,,,,,,,,,,,,,
pa2Y633N7lG7SHCIriE8GQ,carrabbas-italian-grill-concord-3,Carrabba's Italian Grill,https://s3-media2.fl.yelpcdn.com/bphoto/HprhHX_X2Jgupe_vU5ZQZg/o.jpg,FALSE,https://www.yelp.com/biz/carrabbas-italian-grill-concord-3?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,74,italian,Italian,3.5,35.3656707,-80.715237,$$,7900 Lyles Ln NW,,,Concord,28027,US,NC,7900 Lyles Ln NW,"Concord, NC 28027",17049793224,(704) 979-3224,21567.54904,,,seafood,Seafood,,,,,,,,,,,,,,,,,,,,,
u5wmbtWjMyaiJpAbP2xoEw,fish-market-fort-mill,Fish Market,https://s3-media4.fl.yelpcdn.com/bphoto/JdQ7bs4cy_PoSaQDp4qyZg/o.jpg,FALSE,https://www.yelp.com/biz/fish-market-fort-mill?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,154,seafood,Seafood,3.5,35.02798,-80.96897,$$,990 Market St,,,Fort Mill,29708,US,SC,990 Market St,"Fort Mill, SC 29708",18035474024,(803) 547-4024,22553.94464,,,,,,,,,,,,,,,,,,,,,,,,,
YvVEZIfkxRktT07IBpXilw,hilton-garden-inn-charlotte-concord-concord,Hilton Garden Inn Charlotte/Concord,https://s3-media1.fl.yelpcdn.com/bphoto/fG_MsohNBfGlr5LQ1tdm1A/o.jpg,FALSE,https://www.yelp.com/biz/hilton-garden-inn-charlotte-concord-concord?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,27,hotels,Hotels,4,35.37055033,-80.7097739,$$,7831 Gateway Ln,,,Concord,28027,US,NC,7831 Gateway Ln,"Concord, NC 28027",17049792900,(704) 979-2900,22282.58485,,,,,,,,,,,,,,,,,,,,,,,,,
XSY26vVt9qvLh3SAECPzkg,the-melting-pot-huntersville-huntersville,The Melting Pot - Huntersville,https://s3-media2.fl.yelpcdn.com/bphoto/8WmaUP3Bu1-aKWoR4Bq9QQ/o.jpg,FALSE,https://www.yelp.com/biz/the-melting-pot-huntersville-huntersville?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,96,fondue,Fondue,4.5,35.441214,-80.86721,$$$,16625 Statesville Rd,,,Huntersville,28078,US,NC,16625 Statesville Rd,"Huntersville, NC 28078",17049872201,(704) 987-2201,27464.22929,,,,,,,,,,,,,,,,,,,,,,,,,
hR4-JdUZI63bv5pa_LIUOw,fiesta-mexicana-grill-concord,Fiesta Mexicana Grill,https://s3-media2.fl.yelpcdn.com/bphoto/00ief8P3q8t0_6mvnBE9dQ/o.jpg,FALSE,https://www.yelp.com/biz/fiesta-mexicana-grill-concord?adjust_creative=DpBLZI234zHMqom8nR0rbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DpBLZI234zHMqom8nR0rbg,94,mexican,Mexican,4.5,35.42822,-80.6084599,$,836 Florence St,,,Concord,28027,US,NC,836 Florence St,"Concord, NC 28027",17047860110,(704) 786-0110,32749.44801,,,,,,,,,,,,,,,,,,,,,,,,,
